codest,Z,received_laptop,treatment_school,Tacc0_capacity_count,Tacc0_resource_computer,Tacc0_resource_internet,Tacc0_resource_prior_use,Tacc1_resource_computer,Tacc1_resource_internet,Tacc1_resource_prior_use,delta_computer,delta_internet,delta_prior_use,delta_resource_count,trajectory_P4_used_yesterday,trajectory_P4_total_minutes,trajectory_P5_used_week,trajectory_P6_any_activity,trajectory_P7_internet_use,cap_objective_pc_internet,cap_selfreported_pc_internet,cap_p91,cap_p92,cap_p93,cap_p94,cap_p95,cap_p96_a1,cap_p96_a2,cap_p96_a3,cap_p96_a4,cap_p97_a1,cap_p97_a2,cap_p97_a3,cap_p97_a4,cap_p97_a5,cap_selfrep_1,cap_selfrep_2,cap_selfrep_3,cap_selfrep_4,cap_selfrep_5,cap_selfrep_6,cap_selfrep_7,cap_selfrep_8,cap_selfrep_9,cap_selfrep_10,cap_selfrep_11,raven_r2
2083300303027.0,0,0,1,6.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,1.0,7.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0
2083300303028.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,150.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0
2083300303029.0,0,0,1,5.0,1.0,1.0,1.0,0.0,0.0,1,-1.0,-1.0,0.0,-2.0,1.0,150.0,1.0,1.0,1.0,8.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0
2083300303030.0,0,0,1,2.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,210.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2083300303031.0,0,0,1,5.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,380.0,1.0,1.0,1.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0
2083300303032.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,192.0,1.0,1.0,1.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
2083300303033.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,187.0,1.0,1.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0
2083300303035.0,0,0,1,6.0,1.0,1.0,1.0,1.0,0.0,1,0.0,-1.0,0.0,-1.0,1.0,555.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,28.0
2083300303036.0,1,1,1,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,480.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0
2083300303037.0,1,1,1,6.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,149.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0
2083300303038.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,420.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,1.0,0.0,,,,,1.0,0.0,1.0,0.0,1.0,24.0
2083300303039.0,0,0,1,5.0,1.0,1.0,1.0,0.0,0.0,1,-1.0,-1.0,0.0,-2.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0
2083300303040.0,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,-1.0,0.0,-1.0,1.0,60.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0
2083300303041.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0
2083300401001.0,0,0,1,8.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,180.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0
2083300401002.0,0,0,1,3.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,33.0
2083300401003.0,1,0,1,4.0,0.0,1.0,1.0,1.0,0.0,1,1.0,-1.0,0.0,0.0,1.0,120.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0
2083300401004.0,0,0,1,3.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2083300401006.0,1,1,1,6.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,60.0,1.0,1.0,1.0,10.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,32.0
2083300401007.0,1,1,1,,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,33.0
2083300401009.0,0,0,1,4.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,1.0,8.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,28.0
2083300401010.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,1.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0
2083300401011.0,0,0,1,5.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,27.0
2083300401012.0,0,0,1,2.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0
2083300401013.0,0,0,1,,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,2.0,1.0,240.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0
2083300401015.0,1,1,1,5.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,8.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36.0
2083300401016.0,0,0,1,2.0,1.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,120.0,1.0,1.0,1.0,10.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0
2083300401017.0,1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,60.0,1.0,1.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,34.0
2083300401018.0,0,0,1,3.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,975.0,1.0,1.0,1.0,10.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,34.0
2083300401019.0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,120.0,1.0,1.0,1.0,10.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0
2083300401020.0,0,0,1,3.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,330.0,1.0,1.0,1.0,11.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0
2083300401021.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0
2083300401022.0,0,0,1,8.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,150.0,0.0,1.0,0.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,28.0
2083300401023.0,0,0,1,6.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,210.0,1.0,1.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,32.0
2083300401024.0,0,0,1,4.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,30.0,1.0,1.0,1.0,9.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,
2083300401025.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,32.0
2083300401026.0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,300.0,1.0,,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,33.0
2083300401027.0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0
2083300401030.0,0,0,1,3.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,23.0
2083300401031.0,0,0,1,3.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,80.0,1.0,1.0,1.0,10.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,35.0
2083300401032.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0
2083300401033.0,0,0,1,3.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0
2083300401034.0,0,0,1,3.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,60.0,1.0,1.0,1.0,11.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,28.0
2083300401035.0,0,0,1,,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,3.0,1.0,120.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,31.0
2083300401037.0,0,0,1,3.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,27.0
2083300402003.0,0,0,1,,1.0,1.0,0.0,1.0,1.0,1,0.0,0.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0
2083300402004.0,0,0,1,6.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0.0,2.0,1.0,90.0,1.0,1.0,1.0,6.0,4.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0
2083300402005.0,0,0,1,6.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,300.0,1.0,1.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,32.0
2083300402006.0,1,1,1,4.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,570.0,1.0,1.0,0.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,24.0
2083300402007.0,0,0,1,8.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,360.0,1.0,1.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
2083300402008.0,0,0,1,5.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
2083300402010.0,0,0,1,3.0,1.0,1.0,1.0,1.0,0.0,1,0.0,-1.0,0.0,-1.0,1.0,285.0,1.0,1.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0
2083300402011.0,0,0,1,5.0,0.0,1.0,1.0,0.0,0.0,1,0.0,-1.0,0.0,-1.0,1.0,121.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0
2083300402012.0,0,0,1,4.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,360.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0
2083300402014.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,60.0,1.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,29.0
2083300402015.0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,270.0,1.0,1.0,0.0,8.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,26.0
2083300402016.0,1,1,1,3.0,1.0,1.0,1.0,1.0,0.0,1,0.0,-1.0,0.0,-1.0,1.0,30.0,1.0,1.0,1.0,8.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,31.0
2083300402017.0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,425.0,1.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0
2083300402018.0,0,0,1,4.0,1.0,0.0,1.0,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,30.0,1.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,,1.0,0.0,1.0,20.0
2083300402021.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,410.0,1.0,1.0,1.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0
2083300402022.0,0,0,1,,0.0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,3.0,1.0,30.0,1.0,1.0,1.0,8.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,24.0
2083300402023.0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,29.0
2083300402025.0,0,0,1,5.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,24.0
2083300402026.0,0,0,1,7.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0
2083300402027.0,0,0,1,2.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,180.0,1.0,1.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0
2083300402029.0,0,0,1,8.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,630.0,1.0,1.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.0
2083300402031.0,0,0,1,6.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,60.0,1.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
2083300402032.0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2083300402033.0,0,0,1,3.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,89.0,1.0,1.0,1.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,
2083300402034.0,0,0,1,8.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,180.0,1.0,1.0,1.0,6.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0
2083300402035.0,0,0,1,5.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,244.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,0.0,1.0,23.0
2083300402036.0,0,0,1,3.0,1.0,1.0,1.0,0.0,0.0,1,-1.0,-1.0,0.0,-2.0,1.0,110.0,1.0,1.0,1.0,8.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,27.0
